Community,state_id,lag_months,correlation,n_start_points
50,10,6,0.0,1
50,10,7,0.0,1
50,10,8,0.0,1
50,10,9,0.0,1
50,10,10,0.0,1
50,10,11,0.0,1
50,10,12,0.0,1
50,10,13,0.0,1
50,10,14,0.0,1
50,10,15,0.0,1
50,10,16,0.0,1
50,10,17,0.0,1
50,10,18,0.0,1
50,10,19,0.0,1
50,10,20,0.0,1
50,10,21,0.0,1
50,10,22,0.0,1
50,10,23,0.0,1
50,10,24,0.0,1
50,10,25,0.0,1
50,10,26,0.0,1
50,10,27,0.0,1
50,10,28,0.0,1
50,10,29,0.0,1
50,10,30,0.0,1
50,10,31,0.0,1
50,13,1,0.2352941176470588,7
50,13,2,0.14705882352941174,7
50,13,3,0.0588235294117647,7
50,13,4,0.0,7
50,13,5,0.0,6
50,13,6,0.0,6
50,13,7,0.12499999999999997,6
50,13,8,0.1607142857142857,6
50,13,9,0.1607142857142857,6
50,13,10,0.14285714285714285,6
50,13,11,0.026785714285714284,6
50,13,12,0.0,5
50,13,13,0.0,4
50,13,14,0.0,3
50,13,15,0.0,2
50,13,16,0.0,2
50,13,17,0.25,2
50,13,18,0.25,2
50,13,19,0.25,2
50,13,20,0.25,2
50,13,21,0.16666666666666666,2
50,13,22,0.0,1
50,13,23,0.0,1
50,13,24,0.0,1
50,13,25,0.0,1
50,13,26,0.0,1
50,13,27,0.0,1
50,13,28,0.5,1
50,13,29,0.0,1
50,13,30,0.0,1
50,13,31,0.0,1
50,13,32,0.0,1
50,14,1,0.0,3
50,14,2,0.0,3
50,14,3,0.0,3
50,14,4,0.0,3
50,14,5,0.0,3
50,14,6,0.0,3
50,14,7,0.0,3
50,14,8,0.0,3
50,14,9,0.0,3
50,14,10,0.0,2
50,14,11,0.5,2
50,14,12,0.0,2
50,14,13,0.25,2
50,14,14,0.0,2
50,14,15,0.0,2
50,14,16,0.0,2
50,14,17,0.0,2
50,14,18,0.0,2
50,14,19,0.0,2
50,14,20,0.0,2
50,14,21,0.0,2
50,14,22,0.0,2
50,14,23,0.0,1
50,14,24,0.5,1
50,14,25,0.0,1
50,14,26,0.0,1
50,14,27,0.0,1
50,14,28,0.0,1
50,14,29,0.0,1
50,14,30,0.0,1
50,14,31,0.0,1
50,14,32,0.0,1
50,14,33,0.0,1
50,15,1,0.0,4
50,15,2,0.0,4
50,15,3,0.0,4
50,15,4,0.16666666666666666,4
50,15,5,0.0,4
50,15,6,0.16666666666666666,4
50,15,7,0.0,4
50,15,8,0.0,4
50,15,9,0.0,4
50,15,10,0.3333333333333333,4
50,15,11,0.0,4
50,15,12,0.0,4
50,15,13,0.0,4
50,15,14,0.0,4
50,15,15,0.0,4
50,15,16,0.0,4
50,15,17,0.0,4
50,15,18,0.0,4
50,15,19,0.0,4
50,15,20,0.0,4
50,15,21,0.0,4
50,15,22,0.0,4
50,15,23,0.0,4
50,15,24,0.0,4
50,15,25,0.16666666666666666,4
50,15,26,0.0,4
50,15,27,0.0,4
50,15,28,0.0,4
50,15,29,0.125,3
50,15,30,0.0,3
50,15,31,0.0,3
50,15,32,0.0,3
50,15,33,0.0,3
50,15,34,0.0,3
50,15,35,0.3333333333333333,2
50,15,36,0.0,2
50,16,1,0.14285714285714285,5
50,16,2,0.07142857142857142,5
50,16,3,0.2857142857142857,5
50,16,4,0.0,5
50,16,5,0.0,5
50,16,6,0.0,5
50,16,7,0.0,5
50,16,8,0.0,5
50,16,9,0.0,5
50,16,10,0.0,5
50,16,11,0.0,5
50,16,12,0.0,5
50,16,13,0.14285714285714285,5
50,16,14,0.0,5
50,16,15,0.14285714285714285,5
50,16,16,0.35714285714285715,5
50,16,17,0.0,5
50,16,18,0.07142857142857142,5
50,16,19,0.14285714285714285,5
50,16,20,0.0,5
50,16,21,0.0,5
50,16,22,0.0,5
50,16,23,0.0,5
50,16,24,0.0,5
50,16,25,0.0,5
50,16,26,0.0,5
50,16,27,0.0,5
50,16,28,0.0,5
50,16,29,0.0,5
50,16,30,0.0,5
50,16,31,0.0,5
50,16,32,0.0,5
50,16,33,0.0,5
50,16,34,0.0,5
50,16,35,0.0,5
50,16,36,0.0,5
50,17,1,0.0,2
50,17,2,0.0,2
50,17,3,0.0,2
50,17,4,0.25,2
50,17,5,0.0,2
50,17,6,0.0,2
50,17,7,0.0,2
50,17,8,0.0,2
50,17,9,0.0,2
50,17,10,0.0,2
50,17,11,0.0,2
50,17,12,0.0,2
50,17,13,0.0,2
50,17,14,0.0,2
50,17,15,0.0,2
50,17,16,0.0,2
50,17,17,0.0,2
50,17,18,0.0,2
50,17,19,0.0,2
50,17,20,0.0,1
50,17,21,0.0,1
50,17,22,0.0,1
50,17,23,0.0,1
50,18,1,0.0,1
50,18,2,0.0,1
50,18,3,0.0,1
50,18,4,0.0,1
50,18,5,0.0,1
50,18,6,0.0,1
50,18,7,0.0,1
50,18,8,0.0,1
50,18,9,0.0,1
50,18,10,0.0,1
50,18,11,0.0,1
50,18,12,0.0,1
50,18,13,0.0,1
50,18,14,0.0,1
50,18,15,0.0,1
50,18,16,0.0,1
50,18,17,0.0,1
50,18,18,0.0,1
50,18,19,0.0,1
50,18,20,0.0,1
50,18,21,0.0,1
50,18,22,0.0,1
50,18,23,0.0,1
50,18,24,0.0,1
50,18,25,0.0,1
50,18,26,0.0,1
50,18,27,0.0,1
50,18,28,0.0,1
50,18,29,0.0,1
50,18,30,0.0,1
50,18,31,0.0,1
50,18,32,0.0,1
50,18,33,0.0,1
50,18,34,0.0,1
50,18,35,0.0,1
50,18,36,0.0,1
51,2,1,0.0,1
51,2,2,0.0,1
51,2,3,0.0,1
51,2,4,0.0,1
51,2,5,0.0,1
51,2,6,0.0,1
51,2,7,0.0,1
51,2,8,0.0,1
51,2,9,0.0,1
51,2,10,0.0,1
51,2,11,0.0,1
51,2,12,0.0,1
51,2,13,0.0,1
51,2,14,0.0,1
51,2,15,0.0,1
51,2,16,0.0,1
51,2,17,0.0,1
51,2,18,0.0,1
51,2,19,0.0,1
51,2,20,0.0,1
51,2,21,0.0,1
51,2,22,0.0,1
51,2,23,0.0,1
51,2,24,0.0,1
51,2,25,0.0,1
51,2,26,0.0,1
51,2,27,0.0,1
51,2,28,0.0,1
51,2,29,0.0,1
51,2,30,0.0,1
51,2,31,0.0,1
51,2,32,0.0,1
51,2,33,0.0,1
51,2,34,0.0,1
51,2,35,0.0,1
51,2,36,0.0,1
51,4,1,0.234375,7
51,4,2,0.0,7
51,4,3,0.0,7
51,4,4,0.09375,7
51,4,5,0.03125,7
51,4,6,0.0,7
51,4,7,0.375,7
51,4,8,0.46875,7
51,4,9,0.09375,7
51,4,10,0.0,7
51,4,11,0.0625,7
51,4,12,0.0625,7
51,4,13,0.0,7
51,4,14,0.0,7
51,4,15,0.28125,7
51,4,16,0.1875,7
51,4,17,0.10344827586206898,6
51,4,18,0.0,5
51,4,19,0.07692307692307693,5
51,4,20,0.0,5
51,4,21,0.0,5
51,4,22,0.0,4
51,4,23,0.125,4
51,4,24,0.125,4
51,4,25,0.0,4
51,4,26,0.0,3
51,4,27,0.0,3
51,4,28,0.0,3
51,4,29,0.0,3
51,4,30,0.0,3
51,4,31,0.0,3
51,4,32,0.0,3
51,4,33,0.0,2
51,4,34,0.0,1
51,4,35,0.0,1
51,4,36,0.0,1
51,5,1,0.09090909090909091,7
51,5,2,0.2727272727272727,7
51,5,3,0.18181818181818182,7
51,5,4,0.0,7
51,5,5,0.09090909090909091,7
51,5,6,0.09090909090909091,7
51,5,7,0.2727272727272727,7
51,5,8,0.13636363636363635,7
51,5,9,0.2727272727272727,7
51,5,10,0.2727272727272727,7
51,5,11,0.0,7
51,5,12,0.18181818181818182,7
51,5,13,0.0,7
51,5,14,0.09090909090909091,7
51,5,15,0.045454545454545456,7
51,5,16,0.09090909090909091,7
51,5,17,0.09090909090909091,7
51,5,18,0.09090909090909091,7
51,5,19,0.0,6
51,5,20,0.0,6
51,5,21,0.0,6
51,5,22,0.0,6
51,5,23,0.05,6
51,5,24,0.0,6
51,5,25,0.0,5
51,5,26,0.0,5
51,5,27,0.0,4
51,5,28,0.0,3
51,5,29,0.0,3
51,5,30,0.0,3
51,5,31,0.0,3
51,5,32,0.0,3
51,5,33,0.0,3
51,5,34,0.0,3
51,5,35,0.0,2
51,5,36,0.0,2
51,6,1,0.0,2
51,6,2,0.0,2
51,6,3,0.0,2
51,6,4,0.0,2
51,6,5,0.0,2
51,6,6,0.0,2
51,6,7,0.0,2
51,6,8,0.0,2
51,6,9,0.0,2
51,6,10,0.0,2
51,6,11,0.0,2
51,6,12,0.0,2
51,6,13,0.0,2
51,6,14,0.0,2
51,6,15,0.0,2
51,6,16,0.0,2
51,6,17,0.2,2
51,6,18,0.0,2
51,6,19,0.0,2
51,6,20,0.0,2
51,6,21,0.0,2
51,6,22,0.0,2
51,6,23,0.0,2
51,6,24,0.0,2
51,6,25,0.0,2
51,6,26,0.0,2
51,6,27,0.0,2
51,6,28,0.0,2
51,6,29,0.0,2
51,6,30,0.0,2
51,6,31,0.0,2
51,6,32,0.0,2
51,6,33,0.0,2
51,6,34,0.0,2
51,6,35,0.0,2
51,6,36,0.0,2
51,7,1,0.07999999999999999,6
51,7,2,0.0,6
51,7,3,0.026666666666666665,6
51,7,4,0.31999999999999995,6
51,7,5,0.12,6
51,7,6,0.0,6
51,7,7,0.0,6
51,7,8,0.12,6
51,7,9,0.15999999999999998,6
51,7,10,0.0,6
51,7,11,0.0,6
51,7,12,0.039999999999999994,6
51,7,13,0.24,6
51,7,14,0.07999999999999999,6
51,7,15,0.0,6
51,7,16,0.0,6
51,7,17,0.31999999999999995,6
51,7,18,0.07999999999999999,6
51,7,19,0.0,6
51,7,20,0.0,6
51,7,21,0.07999999999999999,6
51,7,22,0.0,6
51,7,23,0.0,6
51,7,24,0.0,6
51,7,25,0.0,6
51,7,26,0.0,6
51,7,27,0.0,6
51,7,28,0.0,6
51,7,29,0.0,6
51,7,30,0.0,6
51,7,31,0.0,6
51,7,32,0.0,6
51,7,33,0.0,6
51,7,34,0.0,6
51,7,35,0.0,6
51,7,36,0.0,6
51,8,1,0.1951219512195122,9
51,8,2,0.2368421052631579,8
51,8,3,0.02631578947368421,8
51,8,4,0.23437499999999997,7
51,8,5,0.06249999999999999,7
51,8,6,0.2758620689655172,6
51,8,7,0.5172413793103446,6
51,8,8,0.5217391304347826,5
51,8,9,0.14285714285714285,4
51,8,10,0.14285714285714285,4
51,8,11,0.2857142857142857,4
51,8,12,0.2857142857142857,4
51,8,13,0.2857142857142857,4
51,8,14,0.38095238095238093,4
51,8,15,0.4,3
51,8,16,0.0,2
51,8,17,0.3333333333333333,2
51,8,18,0.0,2
51,8,19,0.6666666666666666,2
51,8,20,0.1111111111111111,2
51,8,21,0.6666666666666666,2
51,8,22,0.0,2
51,8,23,0.5,1
51,8,24,0.0,1
51,8,25,1.0,1
51,8,26,0.0,1
51,8,27,0.5,1
51,8,28,0.0,1
51,9,1,0.26666666666666666,9
51,9,2,0.13333333333333333,9
51,9,3,0.06666666666666667,9
51,9,4,0.0,9
51,9,5,0.2,9
51,9,6,0.0,9
51,9,7,0.2,9
51,9,8,0.3333333333333333,9
51,9,9,0.2,9
51,9,10,0.2,9
51,9,11,0.13333333333333333,9
51,9,12,0.13333333333333333,9
51,9,13,0.03333333333333333,9
51,9,14,0.0,9
51,9,15,0.2,9
51,9,16,0.26666666666666666,9
51,9,17,0.2,9
51,9,18,0.0,9
51,9,19,0.13333333333333333,9
51,9,20,0.06666666666666667,9
51,9,21,0.06666666666666667,9
51,9,22,0.06666666666666667,9
51,9,23,0.0,9
51,9,24,0.16666666666666666,9
51,9,25,0.0,9
51,9,26,0.0,9
51,9,27,0.06666666666666667,9
51,9,28,0.0,9
51,9,29,0.06666666666666667,9
51,9,30,0.0,9
51,9,31,0.0,8
51,9,32,0.07142857142857142,8
51,9,33,0.0,8
51,9,34,0.0,8
51,9,35,0.0,8
51,9,36,0.0,8
51,13,1,0.2142857142857143,9
51,13,2,0.2142857142857143,9
51,13,3,0.234375,8
51,13,4,0.40625,8
51,13,5,0.2692307692307693,7
51,13,6,0.40384615384615385,7
51,13,7,0.4565217391304348,6
51,13,8,0.3043478260869565,6
51,13,9,0.2608695652173913,6
51,13,10,0.2647058823529412,5
51,13,11,0.45454545454545453,4
51,13,12,0.45454545454545453,4
51,13,13,0.4090909090909091,4
51,13,14,0.1875,3
51,13,15,0.3125,3
51,13,16,0.1875,3
51,13,17,0.7,2
51,13,18,0.0,1
51,13,19,0.5,1
51,13,20,0.0,1
51,13,21,0.5,1
51,14,1,0.22499999999999998,5
51,14,2,0.15,5
51,14,3,0.0,5
51,14,4,0.0,5
51,14,5,0.0,5
51,14,6,0.0,5
51,14,7,0.0,5
51,14,8,0.0,5
51,14,9,0.0,4
51,14,10,0.0,4
51,14,11,0.1111111111111111,4
51,14,12,0.0,4
51,14,13,0.0,4
51,14,14,0.0,4
51,14,15,0.0,4
51,14,16,0.0,4
51,14,17,0.0,4
51,14,18,0.0,4
51,14,19,0.0,4
51,14,20,0.0,3
51,14,21,0.0,3
51,14,22,0.0,3
51,14,23,0.5,3
51,14,24,0.25,3
51,14,25,0.25,3
51,14,26,0.0,3
51,14,27,0.0,3
51,14,28,0.0,3
51,14,29,0.0,3
51,14,30,0.0,3
51,14,31,0.0,3
51,14,32,0.0,3
51,14,33,0.0,3
51,14,34,0.16666666666666666,3
51,14,35,0.08333333333333333,3
51,14,36,0.08333333333333333,3
51,15,1,0.0,5
51,15,2,0.0,5
51,15,3,0.125,5
51,15,4,0.25,5
51,15,5,0.0,5
51,15,6,0.0,5
51,15,7,0.0,5
51,15,8,0.375,5
51,15,9,0.0,5
51,15,10,0.0,5
51,15,11,0.125,5
51,15,12,0.375,5
51,15,13,0.0,5
51,15,14,0.0,5
51,15,15,0.125,5
51,15,16,0.0,5
51,15,17,0.0,5
51,15,18,0.0,5
51,15,19,0.0,5
51,15,20,0.125,5
51,15,21,0.0,4
51,15,22,0.0,4
51,15,23,0.07142857142857142,4
51,15,24,0.0,3
51,15,25,0.0,3
51,15,26,0.0,3
51,15,27,0.0,3
51,15,28,0.0,3
51,15,29,0.0,3
51,15,30,0.0,3
51,15,31,0.0,3
51,15,32,0.0,2
51,15,33,0.0,2
51,15,34,0.0,2
51,15,35,0.0,2
51,15,36,0.0,1
51,16,1,0.18691588785046728,14
51,16,2,0.280373831775701,14
51,16,3,0.4049844236760125,14
51,16,4,0.16822429906542058,14
51,16,5,0.3551401869158879,14
51,16,6,0.19626168224299068,14
51,16,7,0.2710280373831776,14
51,16,8,0.25233644859813087,14
51,16,9,0.18224299065420563,14
51,16,10,0.2476635514018692,14
51,16,11,0.1588785046728972,14
51,16,12,0.21962616822429906,14
51,16,13,0.15887850467289721,14
51,16,14,0.14018691588785048,14
51,16,15,0.205607476635514,14
51,16,16,0.018691588785046728,14
51,16,17,0.14953271028037382,14
51,16,18,0.18224299065420563,14
51,16,19,0.06542056074766354,14
51,16,20,0.11214953271028039,14
51,16,21,0.07009345794392524,14
51,16,22,0.03271028037383177,14
51,16,23,0.018691588785046728,14
51,16,24,0.0,14
51,16,25,0.0,14
51,16,26,0.0,14
51,16,27,0.0,14
51,16,28,0.0,14
51,16,29,0.0,14
51,16,30,0.0,14
51,16,31,0.0,14
51,16,32,0.0,14
51,16,33,0.0,14
51,16,34,0.0,14
51,16,35,0.0,14
51,16,36,0.0,14
52,3,1,0.3333333333333333,6
52,3,2,0.0,6
52,3,3,0.0,6
52,3,4,0.2222222222222222,6
52,3,5,0.3333333333333333,6
52,3,6,0.1111111111111111,6
52,3,7,0.0,6
52,3,8,0.0,6
52,3,9,0.0,6
52,3,10,0.0,6
52,3,11,0.0,6
52,3,12,0.0,6
52,3,13,0.0,6
52,3,14,0.0,6
52,3,15,0.0,6
52,3,16,0.0,6
52,3,17,0.0,6
52,3,18,0.05555555555555555,6
52,3,19,0.1111111111111111,6
52,3,20,0.0,6
52,3,21,0.0,6
52,3,22,0.0,5
52,3,23,0.125,5
52,3,24,0.125,5
52,3,25,0.0,5
52,3,26,0.0625,5
52,3,27,0.0,5
52,3,28,0.0,5
52,3,29,0.0,5
52,3,30,0.0,5
52,3,31,0.0,5
52,3,32,0.0,5
52,3,33,0.0,5
52,3,34,0.0,5
52,3,35,0.0,5
52,3,36,0.0,5
52,4,1,0.0,5
52,4,2,0.0,5
52,4,3,0.0,5
52,4,4,0.2222222222222222,5
52,4,5,0.0,5
52,4,6,0.0,5
52,4,7,0.0,4
52,4,8,0.0,4
52,4,9,0.2857142857142857,4
52,4,10,0.0,4
52,4,11,0.0,3
52,4,12,0.0,3
52,4,13,0.2,3
52,4,14,0.0,3
52,4,15,0.0,3
52,4,16,0.0,3
52,4,17,0.0,3
52,4,18,0.0,3
52,4,19,0.0,3
52,4,20,0.2,3
52,4,21,0.0,3
52,4,22,0.2,3
52,4,23,0.0,3
52,4,24,0.2,3
52,4,25,0.0,3
52,4,26,0.0,3
52,4,27,0.0,3
52,4,28,0.0,3
52,4,29,0.0,3
52,4,30,0.0,3
52,4,31,0.0,2
52,4,32,0.0,2
52,4,33,0.5,2
52,4,34,0.0,2
52,4,35,0.0,2
52,4,36,0.0,2
52,5,1,0.16666666666666666,3
52,5,2,0.0,3
52,5,3,0.0,3
52,5,4,0.0,3
52,5,5,0.0,3
52,5,6,0.0,3
52,5,7,0.0,3
52,5,8,0.0,3
52,5,9,0.0,3
52,5,10,0.0,3
52,5,11,0.0,3
52,5,12,0.0,2
52,5,13,0.0,2
52,5,14,0.0,2
52,5,15,0.0,2
52,5,16,0.0,2
52,5,17,0.0,2
52,5,18,0.0,2
52,5,19,0.0,2
52,5,20,0.0,2
52,5,21,0.0,2
52,5,22,0.25,2
52,5,23,0.25,2
52,5,24,0.0,2
52,5,25,0.0,2
52,5,26,0.0,2
52,5,27,0.0,2
52,5,28,0.0,2
52,5,29,0.0,2
52,5,30,0.0,2
52,5,31,0.0,2
52,5,32,0.0,2
52,5,33,0.0,2
52,5,34,0.0,1
52,7,1,0.0,5
52,7,2,0.25,5
52,7,3,0.125,5
52,7,4,0.1875,5
52,7,5,0.125,5
52,7,6,0.0,5
52,7,7,0.125,5
52,7,8,0.125,5
52,7,9,0.125,5
52,7,10,0.0,5
52,7,11,0.25,5
52,7,12,0.0,5
52,7,13,0.25,5
52,7,14,0.0,5
52,7,15,0.0,5
52,7,16,0.0,5
52,7,17,0.0,5
52,7,18,0.0,5
52,7,19,0.0,4
52,7,20,0.0,4
52,7,21,0.0,3
52,7,22,0.0,3
52,7,23,0.0,3
52,7,24,0.0,2
52,7,25,0.0,2
52,7,26,0.0,2
52,7,27,0.0,2
52,7,28,0.0,1
52,7,29,0.0,1
52,7,30,0.0,1
52,7,31,0.0,1
52,8,1,0.25,10
52,8,2,0.14285714285714285,10
52,8,3,0.03571428571428571,10
52,8,4,0.16666666666666666,9
52,8,5,0.3333333333333333,9
52,8,6,0.2916666666666667,9
52,8,7,0.041666666666666664,9
52,8,8,0.0,9
52,8,9,0.08333333333333333,9
52,8,10,0.45454545454545453,8
52,8,11,0.45454545454545453,8
52,8,12,0.18181818181818182,8
52,8,13,0.09090909090909091,8
52,8,14,0.05555555555555555,7
52,8,15,0.35714285714285715,6
52,8,16,0.5,5
52,8,17,0.25,5
52,8,18,0.0,5
52,8,19,0.0,5
52,8,20,0.1,4
52,8,21,0.5,4
52,8,22,0.0,4
52,8,23,0.2,4
52,8,24,0.0,4
52,8,25,0.0,3
52,8,26,0.3333333333333333,3
52,8,27,0.5,2
52,8,28,0.0,2
52,8,29,0.0,2
52,8,30,0.0,1
52,9,1,0.4,13
52,9,2,0.36,13
52,9,3,0.2,13
52,9,4,0.4,13
52,9,5,0.36,13
52,9,6,0.32,13
52,9,7,0.32,13
52,9,8,0.28,13
52,9,9,0.28,13
52,9,10,0.28,13
52,9,11,0.32,13
52,9,12,0.28,13
52,9,13,0.24,13
52,9,14,0.28,13
52,9,15,0.24,13
52,9,16,0.24,13
52,9,17,0.16,13
52,9,18,0.08,13
52,9,19,0.04,13
52,9,20,0.08,13
52,9,21,0.16,13
52,9,22,0.08,13
52,9,23,0.08,13
52,9,24,0.0,13
52,9,25,0.04,13
52,9,26,0.0,13
52,9,27,0.08,13
52,9,28,0.08,13
52,9,29,0.08,13
52,9,30,0.0,13
52,9,31,0.0,13
52,9,32,0.0,13
52,9,33,0.0,13
52,9,34,0.0,13
52,9,35,0.0,13
52,9,36,0.0,13
52,10,1,0.25,5
52,10,2,0.0,5
52,10,3,0.125,5
52,10,4,0.0,5
52,10,5,0.0,5
52,10,6,0.0,5
52,10,7,0.0,5
52,10,8,0.125,5
52,10,9,0.25,5
52,10,10,0.125,5
52,10,11,0.0,5
52,10,12,0.25,5
52,10,13,0.25,5
52,10,14,0.0,5
52,10,15,0.0,5
52,10,16,0.0,5
52,10,17,0.0,5
52,10,18,0.0625,5
52,10,19,0.0,5
52,10,20,0.0,5
52,10,21,0.125,5
52,10,22,0.0,5
52,10,23,0.0,5
52,10,24,0.0,5
52,10,25,0.0,5
52,10,26,0.0,5
52,10,27,0.0,5
52,10,28,0.0,4
52,10,29,0.0,4
52,10,30,0.0,4
52,10,31,0.0,4
52,10,32,0.0,4
52,10,33,0.0,4
52,10,34,0.0,4
52,10,35,0.0,4
52,10,36,0.0,3
52,11,1,0.0,2
52,11,2,0.0,2
52,11,3,0.0,2
52,11,4,0.0,2
52,11,5,0.0,2
52,11,6,0.0,2
52,11,7,0.0,2
52,11,8,0.0,2
52,11,9,0.0,2
52,11,10,0.3333333333333333,2
52,11,11,0.0,2
52,11,12,0.0,2
52,11,13,0.0,2
52,11,14,0.0,2
52,11,15,0.0,2
52,11,16,0.0,2
52,11,17,0.0,2
52,11,18,0.0,2
52,11,19,0.0,2
52,11,20,0.0,2
52,11,21,0.0,2
52,11,22,0.0,2
52,11,23,0.0,2
52,11,24,0.0,2
52,11,25,0.0,2
52,11,26,0.0,2
52,11,27,0.0,2
52,11,28,0.0,2
52,11,29,0.0,2
52,11,30,0.0,2
52,11,31,0.0,2
52,11,32,0.0,2
52,11,33,0.0,2
52,11,34,0.0,2
52,11,35,0.0,2
52,11,36,0.0,2
52,13,1,0.0,3
52,13,2,0.0,3
52,13,3,0.0,2
52,13,4,0.0,2
52,13,5,0.0,2
52,13,6,0.0,2
52,13,7,0.0,2
52,13,8,0.0,2
52,13,9,0.0,2
52,13,10,0.75,2
52,13,11,0.0,2
52,13,12,0.0,2
52,13,13,0.0,1
52,13,14,0.0,1
52,13,15,0.0,1
52,13,16,0.0,1
52,13,17,0.0,1
52,13,18,0.0,1
52,13,19,0.0,1
52,13,20,1.0,1
52,13,21,0.0,1
52,13,22,0.0,1
52,14,1,0.0,8
52,14,2,0.0,8
52,14,3,0.0,8
52,14,4,0.14285714285714285,8
52,14,5,0.25,7
52,14,6,0.16666666666666666,7
52,14,7,0.0,7
52,14,8,0.0,7
52,14,9,0.0,6
52,14,10,0.1,6
52,14,11,0.1,6
52,14,12,0.1,6
52,14,13,0.0,6
52,14,14,0.0,6
52,14,15,0.0,6
52,14,16,0.2,6
52,14,17,0.3,6
52,14,18,0.0,6
52,14,19,0.0,6
52,14,20,0.0,6
52,14,21,0.3,6
52,14,22,0.25,6
52,14,23,0.0,6
52,14,24,0.0,6
52,14,25,0.0,6
52,14,26,0.0,5
52,14,27,0.2222222222222222,5
52,14,28,0.0,5
52,14,29,0.2222222222222222,5
52,14,30,0.0,5
52,14,31,0.0,5
52,14,32,0.0,5
52,14,33,0.3333333333333333,5
52,14,34,0.2222222222222222,5
52,14,35,0.0,5
52,14,36,0.0,5
52,15,1,0.0,5
52,15,2,0.0,5
52,15,3,0.0,5
52,15,4,0.0,5
52,15,5,0.0,5
52,15,6,0.0,4
52,15,7,0.0,4
52,15,8,0.0,4
52,15,9,0.0,4
52,15,10,0.0,4
52,15,11,0.2857142857142857,4
52,15,12,0.14285714285714285,4
52,15,13,0.0,4
52,15,14,0.0,4
52,15,15,0.0,4
52,15,16,0.14285714285714285,4
52,15,17,0.0,4
52,15,18,0.0,3
52,15,19,0.2,3
52,15,20,0.0,3
52,15,21,0.0,3
52,15,22,0.0,3
52,15,23,0.2,3
52,15,24,0.0,3
52,15,25,0.0,3
52,15,26,0.0,3
52,15,27,0.2,3
52,15,28,0.0,3
52,15,29,0.0,2
52,15,30,0.0,2
52,15,31,0.0,2
52,15,32,0.0,2
52,15,33,0.0,2
52,15,34,0.0,2
52,15,35,0.6666666666666666,2
52,15,36,0.0,2
52,18,1,0.0,1
52,18,2,0.0,1
52,18,3,0.0,1
52,18,4,0.0,1
52,18,5,0.0,1
52,18,6,0.0,1
52,18,7,0.0,1
52,18,8,0.0,1
52,18,9,0.0,1
52,18,10,0.0,1
52,18,11,0.0,1
52,18,12,0.0,1
52,18,13,0.0,1
52,18,14,0.0,1
52,18,15,0.0,1
52,18,16,0.0,1
52,18,17,0.0,1
52,18,18,0.0,1
52,18,19,0.0,1
52,18,20,0.0,1
52,18,21,0.0,1
52,18,22,0.0,1
52,18,23,0.0,1
52,18,24,0.0,1
52,18,25,0.0,1
52,18,26,0.0,1
52,18,27,0.0,1
52,18,28,0.0,1
52,18,29,0.0,1
52,18,30,0.0,1
52,18,31,0.0,1
52,18,32,0.0,1
52,18,33,0.0,1
52,18,34,0.0,1
52,18,35,0.0,1
52,18,36,0.0,1
53,3,1,0.23076923076923078,10
53,3,2,0.15384615384615385,10
53,3,3,0.15384615384615385,10
53,3,4,0.3076923076923077,10
53,3,5,0.19230769230769232,10
53,3,6,0.038461538461538464,10
53,3,7,0.07692307692307693,10
53,3,8,0.07692307692307693,10
53,3,9,0.07692307692307693,10
53,3,10,0.0,10
53,3,11,0.038461538461538464,10
53,3,12,0.038461538461538464,10
53,3,13,0.0,10
53,3,14,0.11538461538461539,10
53,3,15,0.07692307692307693,10
53,3,16,0.07692307692307693,10
53,3,17,0.07692307692307693,10
53,3,18,0.038461538461538464,10
53,3,19,0.07692307692307693,10
53,3,20,0.038461538461538464,10
53,3,21,0.125,9
53,3,22,0.0,9
53,3,23,0.09090909090909091,8
53,3,24,0.0,8
53,3,25,0.13636363636363635,8
53,3,26,0.045454545454545456,8
53,3,27,0.09090909090909091,8
53,3,28,0.045454545454545456,8
53,3,29,0.09090909090909091,8
53,3,30,0.09090909090909091,8
53,3,31,0.09090909090909091,8
53,3,32,0.13636363636363635,8
53,3,33,0.0,8
53,3,34,0.045454545454545456,8
53,3,35,0.0,7
53,3,36,0.0,7
53,7,1,0.0,4
53,7,2,0.0,4
53,7,3,0.0,4
53,7,4,0.2,4
53,7,5,0.0,4
53,7,6,0.0,4
53,7,7,0.2,4
53,7,8,0.0,4
53,7,9,0.0,4
53,7,10,0.0,4
53,7,11,0.1,4
53,7,12,0.0,4
53,7,13,0.0,4
53,7,14,0.0,4
53,7,15,0.0,4
53,7,16,0.0,4
53,7,17,0.0,4
53,7,18,0.0,4
53,7,19,0.0,4
53,7,20,0.0,4
53,7,21,0.1,4
53,7,22,0.0,4
53,7,23,0.0,4
53,7,24,0.0,4
53,7,25,0.0,4
53,7,26,0.0,4
53,7,27,0.0,4
53,7,28,0.2,4
53,7,29,0.0,4
53,7,30,0.0,4
53,7,31,0.0,4
53,7,32,0.1,4
53,7,33,0.0,4
53,7,34,0.0,4
53,7,35,0.0,3
53,7,36,0.0,3
53,8,1,0.6363636363636364,12
53,8,2,0.45,11
53,8,3,0.5,10
53,8,4,0.625,9
53,8,5,0.78125,9
53,8,6,0.5333333333333333,8
53,8,7,0.5384615384615384,7
53,8,8,0.8181818181818182,6
53,8,9,0.7777777777777778,5
53,8,10,0.6666666666666666,5
53,8,11,0.375,4
