node_id,n_samples,period_majority,period_majority_share,period_entropy,mean_year,min_year,max_year,community_majority,community_majority_share,n_communities,dominant_crime_majority,dominant_crime_majority_share,mean_dominant_crime_share,mean_arrest_rate,mean_domestic_rate,density,mean_ASSAULT,mean_BATTERY,mean_BURGLARY,mean_CRIMINAL DAMAGE,mean_CRIMINAL TRESPASS,mean_DECEPTIVE PRACTICE,mean_MOTOR VEHICLE THEFT,mean_NARCOTICS,mean_OTHER CRIMES,mean_OTHER OFFENSE,mean_PUBLIC ORDER,mean_ROBBERY,mean_SEXUAL CRIMES,mean_THEFT,mean_WEAPONS VIOLATION,mean_poverty_rate,mean_unemployment_rate,mean_bachelors_plus_rate,mean_renter_rate,mean_vacancy_rate,mean_median_household_income_approx,mean_white_non_hispanic_rate,mean_black_non_hispanic_rate,mean_asian_non_hispanic_rate,mean_hispanic_rate,x,y,community_majority_num,state_id,state_label
cube18_cluster0,40,Pre-COVID,0.575,0.969789730621484,2019.8,2018,2023,23,0.1,21,BATTERY,0.925,0.22974376595875778,0.21944033913869032,0.2664106025788538,287.69986835116697,0.0996590721292117,0.22926614417933325,0.03329156303888683,0.12642339439760758,0.017258496672907585,0.04668643367631391,0.04411477604680225,0.06017805535435451,0.01761795072617504,0.08216377485737483,0.01584957605759783,0.040894648994834984,0.01255467085348141,0.12813003128618364,0.04591141172893469,0.2571410543209195,0.14296911373854784,0.18298591266943653,0.5755725281133763,0.15074189160425394,44323.79575308586,0.07878428175793313,0.5036804454772685,0.017776926442352896,0.3854753749307368,-0.7150818963400533,0.3857693366234144,23,9,State 09
cube19_cluster0,39,Pre-COVID,0.46153846153846156,1.0628080416975054,2020.1538461538462,2018,2023,23,0.1282051282051282,19,BATTERY,1.0,0.23606713726923184,0.20165967984558156,0.27305728233412874,297.0407945293861,0.09967603245361678,0.23606713726923184,0.031866729206678775,0.12379467851150473,0.015368236364328575,0.04757560454085602,0.04870088971177126,0.05263062927924087,0.01924647509005592,0.07557532193617403,0.012570627409689807,0.04330733405613628,0.011574367909813275,0.1324358181103614,0.049610118150540505,0.27341637576992095,0.14604917444501114,0.20428695964783186,0.6134066835001877,0.1538706427596339,44741.582291388244,0.08311633857537548,0.604606136489324,0.014890427419496869,0.2801486421333684,-0.7374670937110422,0.2003299493836939,23,9,State 09
cube20_cluster0,36,COVID,0.4166666666666667,1.0504931974968332,2020.75,2018,2023,25,0.16666666666666666,22,BATTERY,0.9444444444444444,0.22684118766670266,0.17684919265747426,0.271444669667279,258.1999111536966,0.10818032621629385,0.2234150860432576,0.027885374727678675,0.1235476074357707,0.016181892706555272,0.04729964427036018,0.04656861171531517,0.04308142705331304,0.02180713774538942,0.07537318827901289,0.013427380122267086,0.04566399924285432,0.013956204593088032,0.13383722887144095,0.05977489097740288,0.25977917292270813,0.1343712693883868,0.201744003110989,0.5902251914325634,0.1365593105505963,48213.686229379775,0.09868900197771953,0.5309842243209346,0.01841869717030252,0.33493491579866796,-0.7203634419260474,0.0012596737148084186,25,9,State 09
cube21_cluster0,33,COVID,0.5454545454545454,0.9783338604288463,2020.6363636363637,2018,2023,25,0.15151515151515152,17,BATTERY,1.0,0.22985000809907552,0.16002025373418563,0.28756046139643693,240.9541010052458,0.10917380197716013,0.22985000809907552,0.03392201802034016,0.13261146332253237,0.014920570411653887,0.04649480599027058,0.05031964452501874,0.03627563071408788,0.019292000794488656,0.07001738051619752,0.011988445002080019,0.04061274164943441,0.013014670440303853,0.13168483316132432,0.05982198537603197,0.25615105260889054,0.14534739074355568,0.18380849363969826,0.555010156152387,0.1477197113646617,46067.25877403798,0.0865570230989849,0.5711911970087578,0.02186528345870517,0.3020973614020246,-0.6664060638418978,-0.19828153801518789,25,3,State 03
cube22_cluster0,42,COVID,0.6190476190476191,0.8080599286573673,2021.0714285714287,2018,2023,25,0.11904761904761904,21,BATTERY,0.9761904761904762,0.22734527267506766,0.16694721527072984,0.2765455059809449,312.718002721457,0.10832574971731398,0.22725542541540905,0.0313004699384504,0.12746769271324135,0.01207721376017404,0.05082903127065652,0.06045099415730334,0.038019453259091666,0.019179461928115777,0.07219682082177589,0.012430638776499782,0.040493949491918695,0.011449292931891997,0.1277773126626747,0.06074649315548272,0.24776039564686123,0.13052357818368285,0.19500133899532968,0.5747803467651401,0.13765255605983037,48110.21467940048,0.086833558506915,0.5127484084396465,0.02021322589504267,0.36343546528641046,-0.5785939353092366,-0.3816647962056468,25,14,State 14
cube23_cluster0,35,COVID,0.5714285714285714,0.8973662862168379,2020.8857142857144,2018,2023,23,0.08571428571428572,21,BATTERY,0.9714285714285714,0.2332696551702733,0.15343390131283666,0.27803710149557226,243.9988548493259,0.1083352863355324,0.22837169598659987,0.038174980158478145,0.13817097930119873,0.012277149242139346,0.04699597092242497,0.05930748356973904,0.029343840795428528,0.018703724108821488,0.07529074142753042,0.010060053911293765,0.035133892897185263,0.011010940848001222,0.12363879793817793,0.06518446255744889,0.2477482112802082,0.13745176345577984,0.1928737291242396,0.5479151844527829,0.1473950881502653,47159.959494632196,0.07722108783911624,0.5469902210217048,0.016025672783992563,0.3429414007384662,-0.4570469613677225,-0.5365330670252303,23,14,State 14
cube24_cluster0,47,COVID,0.5957446808510638,0.8107295699019463,2021.0425531914893,2018,2023,69,0.10638297872340426,22,BATTERY,1.0,0.23494539950732524,0.14850273432223687,0.29435564446161866,344.5051156779535,0.11837327337571409,0.23494539950732524,0.03188615273156903,0.13255883708325272,0.013590160379239097,0.04523369591669603,0.05828064820514705,0.018851302061751268,0.02106718509928469,0.07233402647446897,0.008655954511351161,0.03619276582266558,0.010865719887172625,0.12656024157073298,0.07060463737362946,0.26488040240068705,0.14852371468753994,0.19310392966989445,0.5810112933739903,0.15473087419443357,44717.42065034341,0.06768253761334346,0.6220018453378011,0.012549217981830871,0.279911617127522,-0.29885677240857245,-0.6380926174629472,69,14,State 14
cube25_cluster0,59,Post-COVID,0.5254237288135594,0.7649747537166276,2021.4915254237287,2018,2023,68,0.13559322033898305,21,BATTERY,0.9661016949152542,0.23215779970954054,0.14561728680425506,0.28975601783758786,407.76716707903074,0.11403800020476708,0.22878462684484224,0.03191693543310955,0.13009300795681822,0.012316420168249428,0.046554893278895275,0.0667038545436917,0.01879531144952998,0.01806175551997906,0.07103257041936123,0.011521340137052975,0.04533026429977255,0.009545159020069027,0.1239890789556401,0.07131678176822161,0.2714438165899666,0.1556883123369802,0.19595665172861518,0.5967292924720541,0.16125106989252627,44715.322423000056,0.06286164873969706,0.6797400173712221,0.018662580169859,0.21836853278685053,-0.11114124180325079,-0.6658457149840249,68,14,State 14
cube26_cluster0,47,Post-COVID,0.6382978723404256,0.7353105590355657,2021.8510638297873,2018,2023,67,0.14893617021276595,17,BATTERY,0.9574468085106383,0.21643400879467165,0.14209773726031114,0.26443956235527893,352.1819041511216,0.11636595156321945,0.2130565402946607,0.026753932860416628,0.1302953687249558,0.012520082510310893,0.0429867987371967,0.08700904806264188,0.02243871138236107,0.017857207574048347,0.06350117653628591,0.011518654870682528,0.045503573637372265,0.011070315273848368,0.12995592818119298,0.06916670979080647,0.2810465501612866,0.15937823443044702,0.1813165303486899,0.6105343783292306,0.16723860652516445,43284.23683042054,0.06112174355217766,0.6758378739111068,0.011942736596220048,0.23149345974636423,0.055197011149840915,-0.613691239791986,67,0,Unstable
cube27_cluster0,46,Post-COVID,0.782608695652174,0.5235863374812598,2022.3478260869565,2020,2023,27,0.10869565217391304,20,BATTERY,0.9130434782608695,0.20738314353108933,0.12564674545757512,0.2543040875768044,327.5110712824111,0.11110337440876564,0.204136314876652,0.025166359880038257,0.13682685750097823,0.014514889755869521,0.042208820772548866,0.10083797524485714,0.0195926427369376,0.018987888123113535,0.06774718004260097,0.009556463550405453,0.04368564393814947,0.0100855830958285,0.12995634824187335,0.06559365783138144,0.2638552564504037,0.1428809528783493,0.20646251200434662,0.5694303719479644,0.1483513202967236,47992.838744904635,0.07205002622243425,0.6182779815359175,0.013924945051433954,0.2772601696620499,0.15074617352046854,-0.633833278204415,27,8,State 08
cube28_cluster0,43,Post-COVID,0.8372093023255814,0.4442686545817681,2022.3255813953488,2020,2023,40,0.16279069767441862,17,BATTERY,0.8837209302325582,0.2091884033353698,0.11844919401737114,0.2714369300082422,279.4890515243386,0.11069412478262186,0.20591786361549924,0.0317919573643571,0.13045039359639424,0.011061837982279535,0.041400281068651415,0.11893199773502094,0.012048720141937712,0.021050905851926597,0.06887732702084418,0.007707086449801416,0.04086387457421778,0.011985954685551503,0.12002381983462836,0.06719385529626813,0.2865722084562785,0.1577641694874188,0.22790665761485976,0.5956072265140147,0.15642809286383128,45769.47880369781,0.05155820283684667,0.7797120286274238,0.012056109332923384,0.13209474515578548,0.10797348058170841,-0.8545620353233877,40,8,State 08
cube29_cluster0,35,Post-COVID,0.8857142857142857,0.355382896246011,2022.2571428571428,2021,2023,40,0.2,14,BATTERY,0.6857142857142857,0.20821323726583443,0.11117776945275513,0.24935931768427766,195.76964387086136,0.10083178965138641,0.19614789456987397,0.024798268323503465,0.13200723861319666,0.008865504402087174,0.04439086522569627,0.16301781632799756,0.009171325460358029,0.019039299615152654,0.06384127775915296,0.007390112232673099,0.04185841503230133,0.008586039466469733,0.11287559936691377,0.06717855395323685,0.287249007362352,0.15605319901171855,0.25196215600580346,0.6049769745911243,0.15251647549800676,47177.292686607194,0.058570138844960686,0.8138485471979567,0.015020247822358614,0.08363284135566725,0.08549938112037715,-0.9435372348729891,40,8,State 08
cube30_cluster0,53,Pre-COVID,0.8867924528301887,0.3531693834437995,2018.7735849056603,2018,2021,25,0.2641509433962264,23,BATTERY,0.8679245283018868,0.23137895557396287,0.26843086433180396,0.2514011959308884,376.04611421904025,0.08458628066326875,0.2279928648668984,0.03756267247001063,0.10702374686413421,0.02446959207857553,0.04376881996269227,0.029685580993894504,0.09719292645386045,0.01646200670311217,0.07373980232810343,0.020277330521543815,0.037564823734731134,0.01647628527154395,0.15025965787319145,0.03293760921443928,0.2709464363475612,0.14623248797003197,0.19062174146372338,0.5958254327812984,0.16749938126409442,41727.2951810878,0.09051123986522333,0.6471224260747702,0.01045016609736025,0.23739540693769215,-0.45270002075438764,0.6592192047583176,25,9,State 09
cube31_cluster0,83,Pre-COVID,0.8192771084337349,0.516752335909985,2018.8072289156626,2018,2022,25,0.1927710843373494,24,BATTERY,0.963855421686747,0.2303918995658105,0.23930524755795385,0.2702353610175678,686.888363726489,0.09388833325018586,0.2291361099188089,0.03939771062255045,0.11486949198004295,0.02305709486651355,0.04606576258368524,0.03356702068112002,0.06598179951533927,0.019819941519268164,0.07728917165681937,0.01913816827445165,0.0354434118227286,0.015238345202737522,0.15008946153408972,0.03701817657165875,0.26143177349496555,0.15323296434563358,0.18774274165530094,0.5731507832922139,0.1720520262520059,41669.028420898714,0.06865093170082766,0.6727994592440997,0.009806411351484396,0.2337195186220187,-0.43953348472196396,0.6629104618659224,25,9,State 09
cube32_cluster0,54,Pre-COVID,0.7962962962962963,0.5675496779575402,2018.9444444444443,2018,2022,69,0.12962962962962962,19,BATTERY,0.9814814814814815,0.22818099093268762,0.23405039567251348,0.27268725858757203,460.3809344258467,0.09678913603575472,0.22785177282569175,0.03959309127279728,0.11917709746470523,0.02189695973249359,0.045560813105126725,0.03838808913829366,0.05719369835139852,0.019557465901157367,0.07764272073113529,0.01733522072551894,0.03443464834354654,0.01270088843738153,0.15110864399579588,0.04076975393920298,0.265662082480366,0.1583281406143721,0.1816839667166738,0.5824949152470734,0.17755799215111706,40343.642198188034,0.0558371856756742,0.6719725976267819,0.011015331232574031,0.2466002981263106,-0.5361883449343458,0.5503255413791094,69,9,State 09
cube33_cluster0,40,Pre-COVID,0.575,0.8357940955133492,2019.3,2018,2022,69,0.125,20,BATTERY,0.975,0.2271714540152434,0.21807890926753554,0.2622433785844923,328.15020003783803,0.09798209717799358,0.2269110373485767,0.03768405763868398,0.119122737683604,0.018918801451121972,0.05067755636111084,0.03932536994880567,0.045149842008693805,0.019561885434096114,0.07787638837208474,0.018903567186034236,0.03760691448219627,0.014115554363949363,0.14845542740013656,0.047708763142912135,0.2651658182499042,0.15444436893452046,0.1739868263325561,0.5859273655631181,0.16528524601764846,41534.813432816634,0.06095958013443377,0.5661782674688034,0.015231991653247647,0.3444799930802481,-0.5838541960600374,0.3995013663112904,69,9,State 09
cube34_cluster0,41,Pre-COVID,0.5121951219512195,1.0211480832143913,2019.7560975609756,2018,2023,23,0.0975609756097561,19,BATTERY,0.9512195121951219,0.22462605060438767,0.19920404368914923,0.26225173490922865,310.436374099589,0.09560401521752646,0.2234805233290859,0.039176332587077894,0.1272093246937602,0.01782729688024183,0.05275863843102671,0.04663007874274794,0.043145491636278774,0.022190808101331092,0.08040068946999883,0.016185198992687992,0.032210327262311406,0.014009018577197453,0.14282943404571255,0.04634282203301494,0.23788018315702397,0.13409726525018353,0.1920221119359233,0.560522397343185,0.13984083026753905,47433.77252061246,0.09118761976844468,0.4967352504603213,0.016973327751089007,0.3799765382276115,-0.6101475704899225,0.22930377770643703,23,9,State 09
cube35_cluster0,29,Post-COVID,0.3793103448275862,1.0901154415671217,2020.4827586206898,2018,2022,30,0.1724137931034483,17,BATTERY,0.9655172413793104,0.23492045838586537,0.16460892747232536,0.2701645713444629,217.73980823538957,0.10152435690952603,0.23361922221149972,0.031058325876546635,0.12565137056614167,0.01660222905563881,0.051484220984497404,0.05058349433408127,0.03801865393511326,0.018100494574185968,0.07814188934355398,0.012923466338389976,0.034685771883950806,0.016536147023108447,0.14356754958456036,0.04750280737920562,0.2486165598286832,0.12134474301592284,0.2048864474362637,0.5854253051313069,0.13452011310708603,48859.708701777054,0.11193799014932523,0.45305976185125985,0.01867190016924081,0.3999793703510923,-0.5994827981293445,0.036115808849263374,30,3,State 03
cube36_cluster0,35,COVID,0.5142857142857142,1.028569628015253,2020.3428571428572,2018,2022,25,0.08571428571428572,21,BATTERY,1.0,0.23337904175356927,0.1594432631814382,0.28864552191635595,257.4838203186334,0.10403499096603933,0.23337904175356927,0.036357667179378536,0.1305459881794806,0.017437355429651948,0.05602672626432571,0.04750246613909736,0.028172164240206424,0.016922100746011692,0.07099460216303478,0.012966425959104246,0.03697523149643729,0.016309514755247445,0.1381133293898951,0.05426239533852019,0.24853030586039493,0.14626603618601688,0.19240301483879296,0.5469396370191164,0.14633973065402436,46352.430911913245,0.08799555449532064,0.5663564692383188,0.017836873108004005,0.3096625816133065,-0.5563603379077262,-0.1539592928117035,25,3,State 03
cube37_cluster0,32,COVID,0.625,0.9162607129048043,2020.53125,2018,2023,44,0.09375,20,BATTERY,0.96875,0.2238022550958988,0.16190535056181954,0.2782506616102731,226.38784655933748,0.11334878510404456,0.22315121342923214,0.036413850197740405,0.127309284132146,0.012772358020637066,0.06064639665441499,0.05117624592997867,0.026874807665136807,0.01864025930794941,0.0818565783751747,0.01025078086599886,0.03479752890550976,0.012317004475018456,0.13135743192291496,0.05908747501410322,0.24351413633333477,0.14280125806986088,0.20119642205281707,0.5494116515756957,0.14633007406595167,47432.75647129931,0.08496337354166854,0.5759836526652916,0.019038746144343578,0.30195752491385686,-0.4795562534974762,-0.3380351895388001,44,3,State 03
cube38_cluster0,45,COVID,0.4888888888888889,1.0231242825735467,2020.7333333333333,2018,2023,49,0.08888888888888889,24,BATTERY,1.0,0.2162700101378644,0.1477047454055485,0.2787645982881799,341.1528167793339,0.11389840540069437,0.2162700101378644,0.034355687318917354,0.13254002314117846,0.015522846227645408,0.054945307761901034,0.05774452349191884,0.024785673024167013,0.019194057216411164,0.07675985453623059,0.00919881737329238,0.03478902138439663,0.011077506470460564,0.13983151057244356,0.059086755942478184,0.24589244725502926,0.14496454068304634,0.19135197633055515,0.5512037930217102,0.1484963578204686,46260.771206204045,0.06663004072592031,0.5941026886502925,0.013550964433665729,0.30811795792797403,-0.3716330839776321,-0.4875542886234731,49,14,State 14
cube39_cluster0,54,COVID,0.5925925925925926,0.869068898856834,2020.9444444444443,2018,2023,43,0.12962962962962962,23,BATTERY,1.0,0.2229271631255239,0.1425006735186998,0.2823155930925972,427.466985252023,0.11172915998986452,0.2229271631255239,0.03813725848282907,0.13520178317557316,0.013373884923331565,0.05320157671183234,0.061077218393958355,0.018967376573837694,0.018425568618759745,0.06876521108357946,0.00838492423677919,0.0372388465663204,0.01112418796463487,0.13934792035973503,0.06209791979344072,0.25358827331037037,0.14921913254144825,0.20763849106300308,0.5613691929109478,0.14873535651377234,46012.70323850819,0.05743938297998255,0.6610323138855743,0.011977486415047946,0.2505741871387746,-0.23402467421787015,-0.6083404588271669,43,14,State 14
cube40_cluster0,56,COVID,0.5714285714285714,0.7571389075929762,2021.267857142857,2018,2023,43,0.14285714285714285,26,BATTERY,0.9464285714285714,0.22081354033741138,0.1239285109650946,0.2798325118204577,410.5610582834208,0.11688014589196359,0.2201040542313563,0.03276490387631237,0.1346066612979963,0.014725451177076477,0.05415432589106504,0.06565368994832402,0.017123644598617937,0.015626810765381874,0.06617368326468794,0.007697035536542863,0.03984045728865409,0.012083319605583108,0.13839073028931265,0.06417508633712546,0.25418395777368386,0.14743815091977902,0.2304930023817926,0.5686365698158682,0.14346958833196025,49052.54619282833,0.08316230224621084,0.6793628656369858,0.01584465130386079,0.20108239017528473,-0.04912677580692683,-0.6589010246855872,43,14,State 14
cube41_cluster0,44,Post-COVID,0.5681818181818182,0.8721634511104011,2021.5227272727273,2018,2023,25,0.11363636363636363,23,BATTERY,0.9318181818181818,0.2072117353631116,0.12886813007826747,0.24648497000028477,303.3062839439304,0.10574881526113367,0.20527286918194887,0.027830240215737566,0.12791146529496888,0.015895379102317312,0.05625699145495184,0.08486987687618135,0.01906658722202136,0.019648261357424646,0.06855511291698968,0.010250711743482924,0.05086205550574035,0.010858484293622973,0.13576154344178948,0.0612116061316891,0.24615817160851175,0.136213964440831,0.1997889973731567,0.5593571703830807,0.13289124237251596,50063.2318709845,0.08814807712475652,0.520240059588596,0.01921505443351644,0.3541113236610683,0.13031881870167458,-0.6549383969095658,25,0,Unstable
cube42_cluster0,56,Post-COVID,0.6607142857142857,0.7105185762714479,2022.017857142857,2019,2023,30,0.125,28,BATTERY,0.8571428571428571,0.2106091690785317,0.11858612249852649,0.24459480478547463,367.90497523877224,0.10487532758774509,0.20434851057138223,0.027108503501717195,0.1376315147862996,0.015043503443261124,0.0501535764719153,0.09892667992394363,0.01596280361762242,0.020152476386789724,0.06703520827248487,0.010709861442193285,0.04818654215488927,0.008124516286225774,0.1356758405648036,0.05606513498872688,0.2416412097311911,0.13369138247692455,0.20298905917936974,0.554353838731711,0.13556921433777724,50121.91640349788,0.0775677526677984,0.5331168680236074,0.01769968191322705,0.354100417934253,0.20019719467567232,-0.7435866451108368,30,8,State 08
cube43_cluster0,65,Post-COVID,0.8461538461538461,0.4293230219306162,2022.3692307692309,2020,2023,69,0.12307692307692308,24,BATTERY,0.8461538461538461,0.2048334744101232,0.11096117306499337,0.2563841804523828,440.77796271744137,0.11302815750561335,0.19838194605655926,0.02692163523180346,0.13459753495747764,0.01581705164506562,0.041797268932222825,0.1212933776678656,0.010693789992732138,0.015517639371731309,0.06611599900272837,0.008341582969429199,0.04338625150891253,0.009047742391491259,0.13911604605011518,0.05594397671625222,0.26146850778411246,0.1513481897476932,0.2249826609000756,0.5568811062201989,0.1514691550136164,48708.57227286767,0.05633742571388964,0.7425875772854312,0.015203254000440553,0.16079961922011815,0.20969669558963341,-0.8466445475289798,69,8,State 08
cube44_cluster0,56,Post-COVID,0.9464285714285714,0.20889975708752806,2022.517857142857,2021,2023,49,0.125,21,BATTERY,0.5178571428571429,0.19942616187378656,0.09941207332489688,0.23555133896201536,363.82263621901194,0.1092476875967017,0.17870440069717503,0.022845752814753758,0.1356989628379364,0.012647012460125572,0.0397425194960278,0.16555157859460343,0.0079145053830457,0.016838129735463808,0.06057395802783283,0.006681286333350098,0.04589529249250379,0.008960612156407626,0.1337967106455646,0.054901590728507865,0.2653067143736922,0.14638939237086165,0.24971353961007642,0.575753353399648,0.14881031385121296,49076.690982842076,0.05372199182201145,0.7714764437605318,0.01735236341788277,0.13140915036031392,0.23014950198743703,-0.935295113746925,49,8,State 08
cube45_cluster0,31,Pre-COVID,0.9032258064516129,0.3179367802622418,2018.6774193548388,2018,2020,25,0.16129032258064516,14,BATTERY,0.9032258064516129,0.2337093604317931,0.26216676389476706,0.25954614766703993,199.02691327012388,0.0844708183543876,0.2302774349884825,0.047023398991228246,0.10345455595030195,0.025186186940695864,0.050710299902145047,0.02362480669712179,0.07726942115948607,0.018264243881473147,0.07875178691926875,0.022137574375812968,0.030301382067270843,0.014556391205076768,0.1591456502361596,0.03482604833108885,0.25637366071165457,0.15062541280974806,0.212773231849402,0.5772529096779176,0.16354262105544104,42305.21607752407,0.09714384391515551,0.671719701224562,0.020882173811302758,0.1948592649047532,-0.2804355598983851,0.7033454868842297,25,9,State 09
cube46_cluster0,61,Pre-COVID,0.819672131147541,0.4718902859406985,2018.9344262295083,2018,2021,61,0.11475409836065574,26,BATTERY,0.9672131147540983,0.22400635842117553,0.23680011576247506,0.25897371050364104,480.68662081737637,0.09513758582975447,0.22296976295835055,0.04225841950127849,0.11266655756945701,0.02678734988751214,0.05230493174495445,0.032051091959838726,0.05821442452622623,0.018759066867384596,0.07942642240370597,0.0194982155975447,0.03251748379938596,0.01299330034819373,0.15892343630091715,0.03549195070549575,0.25689306694755426,0.1533605304527337,0.2021423167686661,0.5681738538020982,0.16774537508053236,41891.369449466445,0.07393328494303629,0.6718603284274909,0.016699641090153653,0.22221921393732932,-0.31510802018994266,0.6466840058040728,61,9,State 09
cube47_cluster0,52,Pre-COVID,0.8653846153846154,0.3950671208304354,2018.8461538461538,2018,2021,61,0.11538461538461539,22,BATTERY,0.9423076923076923,0.22079549608017782,0.2334322713212129,0.26585238858060767,407.1225960705062,0.09420555308940616,0.2187078056824315,0.04312050549967553,0.11737961091651004,0.025588133093868433,0.053375176017626494,0.036644747410970215,0.050081122343753885,0.021914734449427896,0.08048910173096774,0.016931929688772492,0.03445885702210602,0.012163138084736829,0.1579364438672794,0.037003141102467364,0.2481309255501414,0.1532336781076528,0.18850829580506973,0.5522515367915154,0.1634086921926534,41501.19906711084,0.06635663445118364,0.6389489443405977,0.016665328818685737,0.2636193996308712,-0.3703370471313114,0.551677482497007,61,9,State 09
cube48_cluster0,41,Pre-COVID,0.7560975609756098,0.5555365967291861,2018.780487804878,2018,2020,30,0.14634146341463414,19,BATTERY,0.9512195121951219,0.22956336795158697,0.2169397535726663,0.26367083871427266,310.69852304695587,0.09537606426115983,0.22716129847634678,0.04309207885856272,0.11999973359773919,0.021945195868105328,0.05185209409366142,0.04167245443527644,0.046024775189606716,0.02188833494226287,0.06886317529454633,0.014726394966942426,0.03465576688440591,0.013505363272774282,0.15980106503477443,0.03943620482383537,0.24982367899757715,0.14532123818770998,0.18253194305567755,0.5736313196549228,0.153844059897325,41484.56576097768,0.0661396404067423,0.5503277955758836,0.016870679350800142,0.35361669158354786,-0.42222493828668534,0.4245106464013746,30,9,State 09
cube49_cluster0,39,Pre-COVID,0.6153846153846154,0.8893227391139455,2019.4102564102564,2018,2022,30,0.10256410256410256,24,BATTERY,0.9230769230769231,0.22257886329718432,0.19300187677763486,0.26136846396320285,281.1998928932801,0.0945781197924336,0.22101086773261927,0.03900992441052161,0.12632430135522663,0.01689638278203875,0.055658123735049546,0.04153918874630918,0.03521986696099927,0.023723816456368372,0.08019628347116681,0.01829984771948961,0.031157460772997688,0.013850094340961775,0.15660674870531624,0.04592897301850163,0.2255874617211839,0.13650458127334544,0.1896423574770571,0.5225168813736172,0.1359784461865226,46862.934752267305,0.09160002903636497,0.47056105787923447,0.019281426748161128,0.4038976478583166,-0.4441042542458007,0.2704950252566701,30,9,State 09
cube50_cluster0,34,COVID,0.47058823529411764,1.004214913880662,2019.9411764705883,2018,2022,53,0.11764705882352941,22,BATTERY,0.9411764705882353,0.23143219024542577,0.16716782372907013,0.26315540845979085,249.8943188369456,0.09710740708467955,0.23007923989641046,0.03607135610230111,0.12698746925128976,0.01612489739987465,0.05774615647155367,0.04283153095131253,0.028866742104564476,0.02114732121432339,0.07430138948919211,0.01417946972156656,0.033040272756311516,0.01380104306206901,0.15737787296301137,0.0503378315315398,0.2344161552140215,0.13721349817313905,0.20313126040003596,0.5445222494691196,0.13953758132634833,46793.819728963594,0.09363103814151505,0.5027426176125767,0.03257824281521509,0.35252741558856354,-0.45920886965836705,0.10286641952542296,53,3,State 03
cube51_cluster0,34,COVID,0.5882352941176471,0.9458647531668585,2020.1764705882354,2018,2022,66,0.14705882352941177,18,BATTERY,0.9705882352941176,0.2299371747011425,0.16001479717415387,0.2698847482295814,244.01728904715256,0.09787338733753335,0.22903812512498015,0.032416718346491916,0.13391858391234152,0.018330686995595077,0.05827577833231207,0.04917717576171167,0.02703255251772012,0.021253686241847838,0.07541066693373054,0.010236375168731696,0.030668867140373174,0.014875072678274759,0.15280928819279915,0.04868303531555691,0.23318381564848217,0.1334450250271803,0.18132733000947548,0.5354885739628736,0.13063555262649248,47876.52236760302,0.1061516397666366,0.42055657990870965,0.020969806163652818,0.435906797147487,-0.42952065065977935,-0.12981486438452614,66,0,Unstable
cube52_cluster0,32,COVID,0.59375,0.9262190514038544,2020.15625,2018,2022,19,0.125,20,BATTERY,0.9375,0.22393416242714786,0.1505112178014996,0.26880330194980817,234.34881023409184,0.1063742885124607,0.22270599648828324,0.03835220094396029,0.13705947762789947,0.016779061932466754,0.05758138247020154,0.051767903925761194,0.024598837681777036,0.0204212815785209,0.07575947235092269,0.008778806066475322,0.026902867689061322,0.01218527230754888,0.15213541496494515,0.04859773545971551,0.23858033087814084,0.1355530929378247,0.21472167191050148,0.5474966598147826,0.1393195684116035,48100.94454454251,0.10538945606387085,0.5495454538076918,0.022674026483993127,0.30470582778969224,-0.3457979260352523,-0.27696500008403396,19,0,Unstable
cube53_cluster0,46,COVID,0.5434782608695652,0.9799442382346204,2020.804347826087,2018,2023,49,0.10869565217391304,26,BATTERY,1.0,0.22138161957576752,0.13708436501752103,0.27322808032146695,348.71829621139005,0.10653999792690141,0.22138161957576752,0.03677165148953168,0.1305158013968881,0.01672351858494325,0.06441700761652668,0.05410061536445839,0.017897123025326096,0.018617972085283156,0.07799970497477822,0.00976104291046879,0.03299400563304018,0.01383477115060775,0.14333731940759623,0.0551078488578825,0.23039067811900474,0.1376500735619466,0.21361065041932628,0.5223313039859291,0.1354585055525876,49552.12226906731,0.07804486106286532,0.5775812875353071,0.023183988100216168,0.303754203891015,-0.257703329785218,-0.43143551133000774,49,14,State 14
cube54_cluster0,53,COVID,0.5849056603773585,0.8439941624350231,2021.0377358490566,2018,2023,46,0.09433962264150944,26,BATTERY,0.9433962264150944,0.22820320980495107,0.12532163541895133,0.27764275931309246,383.3942851538631,0.10848695228897097,0.22710029728122474,0.037886147976550745,0.1378891198440023,0.012875191509055889,0.058167471981306076,0.05487678297622106,0.014636756411090765,0.020657007887806212,0.07303851594916279,0.008892758073398186,0.03540190281640025,0.011477401830925637,0.1460471446951278,0.052566548478756574,0.25572029728256984,0.14265919324506568,0.2237289059581379,0.5708359146089038,0.13980308923364373,47181.47038310187,0.06958664772066972,0.6281622287023049,0.023523179492825386,0.25988318073761224,-0.14107567363274262,-0.561981893301049,46,14,State 14
