index,Community,YMonth,Year,Month,Period,ASSAULT,BATTERY,BURGLARY,CRIMINAL DAMAGE,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,MOTOR VEHICLE THEFT,NARCOTICS,OTHER CRIMES,OTHER OFFENSE,PUBLIC ORDER,ROBBERY,SEXUAL CRIMES,THEFT,WEAPONS VIOLATION,dominantCrime,dominantCrimeShare,arrestRate,domesticRate,acs_year,sample_idx,date,state_id,state_weight
2464,40,201905,2019,05,Pre-COVID,0.12135922330097088,0.27184466019417475,0.04854368932038835,0.1553398058252427,0.009708737864077669,0.014563106796116505,0.024271844660194174,0.038834951456310676,0.02912621359223301,0.0825242718446602,0.009708737864077669,0.024271844660194174,0.014563106796116505,0.15048543689320387,0.0048543689320388345,BATTERY,0.27184466019417475,0.1407766990291262,0.32038834951456313,2019,2464,2019-05-01,9,1.0
2465,40,201906,2019,06,Pre-COVID,0.15228426395939088,0.23857868020304568,0.02030456852791878,0.13705583756345177,0.015228426395939087,0.030456852791878174,0.02030456852791878,0.05583756345177665,0.04060913705583756,0.09644670050761421,0.005076142131979695,0.025380710659898477,0.0,0.1319796954314721,0.030456852791878174,BATTERY,0.23857868020304568,0.18274111675126903,0.29949238578680204,2019,2465,2019-06-01,0,0.3333333333333333
2465,40,201906,2019,06,Pre-COVID,0.15228426395939088,0.23857868020304568,0.02030456852791878,0.13705583756345177,0.015228426395939087,0.030456852791878174,0.02030456852791878,0.05583756345177665,0.04060913705583756,0.09644670050761421,0.005076142131979695,0.025380710659898477,0.0,0.1319796954314721,0.030456852791878174,BATTERY,0.23857868020304568,0.18274111675126903,0.29949238578680204,2019,2465,2019-06-01,9,0.3333333333333333
2465,40,201906,2019,06,Pre-COVID,0.15228426395939088,0.23857868020304568,0.02030456852791878,0.13705583756345177,0.015228426395939087,0.030456852791878174,0.02030456852791878,0.05583756345177665,0.04060913705583756,0.09644670050761421,0.005076142131979695,0.025380710659898477,0.0,0.1319796954314721,0.030456852791878174,BATTERY,0.23857868020304568,0.18274111675126903,0.29949238578680204,2019,2465,2019-06-01,11,0.3333333333333333
2466,40,201907,2019,07,Pre-COVID,0.11790393013100436,0.2794759825327511,0.013100436681222707,0.13537117903930132,0.021834061135371178,0.039301310043668124,0.043668122270742356,0.043668122270742356,0.004366812227074236,0.06550218340611354,0.013100436681222707,0.021834061135371178,0.004366812227074236,0.13973799126637554,0.056768558951965066,BATTERY,0.2794759825327511,0.24890829694323144,0.32751091703056767,2019,2466,2019-07-01,9,1.0
2467,40,201908,2019,08,Pre-COVID,0.06637168141592921,0.22123893805309736,0.048672566371681415,0.12831858407079647,0.035398230088495575,0.035398230088495575,0.035398230088495575,0.05309734513274336,0.030973451327433628,0.11946902654867257,0.004424778761061947,0.03982300884955752,0.01327433628318584,0.12831858407079647,0.03982300884955752,BATTERY,0.22123893805309736,0.168141592920354,0.3053097345132743,2019,2467,2019-08-01,9,1.0
2468,40,201909,2019,09,Pre-COVID,0.07860262008733625,0.2925764192139738,0.034934497816593885,0.09606986899563319,0.034934497816593885,0.05240174672489083,0.017467248908296942,0.07860262008733625,0.008733624454148471,0.05240174672489083,0.013100436681222707,0.026200873362445413,0.013100436681222707,0.18777292576419213,0.013100436681222707,BATTERY,0.2925764192139738,0.22707423580786026,0.2925764192139738,2019,2468,2019-09-01,9,1.0
2469,40,201910,2019,10,Pre-COVID,0.08571428571428572,0.24285714285714285,0.06190476190476191,0.11904761904761904,0.02857142857142857,0.03333333333333333,0.04285714285714286,0.05238095238095238,0.009523809523809525,0.08095238095238096,0.01904761904761905,0.02857142857142857,0.0,0.1761904761904762,0.01904761904761905,BATTERY,0.24285714285714285,0.18095238095238095,0.2571428571428571,2019,2469,2019-10-01,9,1.0
2470,40,201911,2019,11,Pre-COVID,0.0898876404494382,0.23595505617977527,0.0449438202247191,0.1404494382022472,0.028089887640449437,0.02247191011235955,0.056179775280898875,0.02247191011235955,0.016853932584269662,0.06741573033707865,0.02247191011235955,0.033707865168539325,0.028089887640449437,0.15730337078651685,0.033707865168539325,BATTERY,0.23595505617977527,0.1797752808988764,0.24157303370786518,2019,2470,2019-11-01,3,1.0
2471,40,201912,2019,12,Pre-COVID,0.07471264367816093,0.1896551724137931,0.022988505747126436,0.13218390804597702,0.011494252873563218,0.04597701149425287,0.017241379310344827,0.04597701149425287,0.022988505747126436,0.07471264367816093,0.005747126436781609,0.040229885057471264,0.011494252873563218,0.23563218390804597,0.06896551724137931,THEFT,0.23563218390804597,0.15517241379310345,0.3103448275862069,2019,2471,2019-12-01,9,1.0
2472,40,202001,2020,01,COVID,0.0966183574879227,0.21256038647342995,0.03864734299516908,0.1642512077294686,0.004830917874396135,0.04830917874396135,0.024154589371980676,0.07246376811594203,0.01932367149758454,0.1111111111111111,0.00966183574879227,0.024154589371980676,0.004830917874396135,0.15458937198067632,0.014492753623188406,BATTERY,0.21256038647342995,0.20772946859903382,0.30434782608695654,2021,2472,2020-01-01,9,1.0
2473,40,202002,2020,02,COVID,0.07333333333333333,0.29333333333333333,0.04,0.08666666666666667,0.03333333333333333,0.06,0.03333333333333333,0.05333333333333334,0.03333333333333333,0.08666666666666667,0.006666666666666667,0.02666666666666667,0.02666666666666667,0.14666666666666667,0.0,BATTERY,0.29333333333333333,0.17333333333333334,0.29333333333333333,2021,2473,2020-02-01,9,1.0
2474,40,202003,2020,03,COVID,0.11805555555555555,0.20833333333333334,0.05555555555555555,0.13194444444444445,0.0,0.05555555555555555,0.034722222222222224,0.020833333333333332,0.020833333333333332,0.11805555555555555,0.013888888888888888,0.041666666666666664,0.013888888888888888,0.1388888888888889,0.027777777777777776,BATTERY,0.20833333333333334,0.1597222222222222,0.3055555555555556,2021,2474,2020-03-01,0,1.0
2475,40,202004,2020,04,COVID,0.096,0.28,0.04,0.104,0.016,0.136,0.048,0.0,0.024,0.048,0.016,0.016,0.016,0.112,0.048,BATTERY,0.28,0.064,0.328,2021,2475,2020-04-01,0,0.5
2475,40,202004,2020,04,COVID,0.096,0.28,0.04,0.104,0.016,0.136,0.048,0.0,0.024,0.048,0.016,0.016,0.016,0.112,0.048,BATTERY,0.28,0.064,0.328,2021,2475,2020-04-01,15,0.5
2476,40,202005,2020,05,COVID,0.09219858156028368,0.23404255319148937,0.03546099290780142,0.1276595744680851,0.02127659574468085,0.04964539007092199,0.03546099290780142,0.02127659574468085,0.07092198581560284,0.028368794326241134,0.02127659574468085,0.02127659574468085,0.0070921985815602835,0.1347517730496454,0.09929078014184398,BATTERY,0.23404255319148937,0.15602836879432624,0.3333333333333333,2021,2476,2020-05-01,9,1.0
2477,40,202006,2020,06,COVID,0.1111111111111111,0.30158730158730157,0.031746031746031744,0.164021164021164,0.015873015873015872,0.05291005291005291,0.037037037037037035,0.005291005291005291,0.015873015873015872,0.06349206349206349,0.015873015873015872,0.015873015873015872,0.010582010582010581,0.10582010582010581,0.05291005291005291,BATTERY,0.30158730158730157,0.13227513227513227,0.328042328042328,2021,2477,2020-06-01,14,1.0
2478,40,202007,2020,07,COVID,0.10679611650485436,0.32524271844660196,0.02912621359223301,0.15048543689320387,0.0,0.05825242718446602,0.07766990291262135,0.0048543689320388345,0.009708737864077669,0.038834951456310676,0.0048543689320388345,0.009708737864077669,0.014563106796116505,0.1407766990291262,0.02912621359223301,BATTERY,0.32524271844660196,0.1262135922330097,0.3106796116504854,2021,2478,2020-07-01,0,0.3333333333333333
2478,40,202007,2020,07,COVID,0.10679611650485436,0.32524271844660196,0.02912621359223301,0.15048543689320387,0.0,0.05825242718446602,0.07766990291262135,0.0048543689320388345,0.009708737864077669,0.038834951456310676,0.0048543689320388345,0.009708737864077669,0.014563106796116505,0.1407766990291262,0.02912621359223301,BATTERY,0.32524271844660196,0.1262135922330097,0.3106796116504854,2021,2478,2020-07-01,4,0.3333333333333333
2478,40,202007,2020,07,COVID,0.10679611650485436,0.32524271844660196,0.02912621359223301,0.15048543689320387,0.0,0.05825242718446602,0.07766990291262135,0.0048543689320388345,0.009708737864077669,0.038834951456310676,0.0048543689320388345,0.009708737864077669,0.014563106796116505,0.1407766990291262,0.02912621359223301,BATTERY,0.32524271844660196,0.1262135922330097,0.3106796116504854,2021,2478,2020-07-01,8,0.3333333333333333
2479,40,202008,2020,08,COVID,0.10362694300518134,0.27979274611398963,0.03626943005181347,0.15025906735751296,0.02072538860103627,0.05181347150259067,0.05699481865284974,0.015544041450777202,0.0051813471502590676,0.05181347150259067,0.0,0.05181347150259067,0.0,0.12435233160621761,0.05181347150259067,BATTERY,0.27979274611398963,0.10362694300518134,0.35751295336787564,2021,2479,2020-08-01,14,1.0
